plant,stem_length_m,internode_id,internode_len_m
0403,1.991,4,0.1598
0403,1.991,5,0.153
0403,1.991,6,0.1766
0403,1.991,7,0.1596
0403,1.991,8,0.279
0403,1.991,9,0.1237
0403,1.991,10,0.2007
0404,1.8735,1,0.0978
0404,1.8735,2,0.1331
0404,1.8735,3,0.1666
0404,1.8735,4,0.152
0404,1.8735,5,0.2394
0404,1.8735,6,0.0806
0404,1.8735,7,0.1586
0404,1.8735,8,0.2276
0404,1.8735,9,0.1067
0405,2.0774,1,0.1113
0405,2.0774,2,0.1589
0405,2.0774,3,0.1313
0405,2.0774,4,0.171
0405,2.0774,5,0.1966
0405,2.0774,6,0.1315
0405,2.0774,7,0.2353
0405,2.0774,8,0.1611
0405,2.0774,9,0.1163
0405,2.0774,10,0.1483
0405,2.0774,11,0.1082
0406,2.1052,1,0.1474
0406,2.1052,2,0.1821
0406,2.1052,3,0.1301
0406,2.1052,4,0.1707
0406,2.1052,5,0.1976
0406,2.1052,6,0.1479
0406,2.1052,7,0.1552
0406,2.1052,8,0.182
0406,2.1052,9,0.1277
0406,2.1052,10,0.1556
0407,1.8136,1,0.2413
0407,1.8136,2,0.1767
0407,1.8136,3,0.1669
0407,1.8136,4,0.129
0407,1.8136,5,0.0856
0407,1.8136,6,0.1349
0407,1.8136,7,0.1167
0408,2.4978,1,0.295
0408,2.4978,2,0.2094
0408,2.4978,3,0.1091
0408,2.4978,4,0.2735
0408,2.4978,5,0.1681
0408,2.4978,6,0.1683
0408,2.4978,7,0.1864
0408,2.4978,8,0.1349
0408,2.4978,9,0.1507
0408,2.4978,10,0.1376
0408,2.4978,11,0.1276
0408,2.4978,12,0.0951
0409,3.1871,1,0.0951
0409,3.1871,2,0.0956
0409,3.1871,3,0.101
0409,3.1871,4,0.1244
0409,3.1871,5,0.1695
0409,3.1871,6,0.1172
0409,3.1871,7,0.6792
0409,3.1871,8,0.9132
0409,3.1871,9,0.0827
0409,3.1871,10,0.1464
0409,3.1871,11,0.092
0410,2.121,1,0.1409
0410,2.121,2,0.146
0410,2.121,3,0.1848
0410,2.121,4,0.1633
0410,2.121,5,0.1529
0410,2.121,6,0.1494
0410,2.121,7,0.1688
0410,2.121,8,0.1705
0410,2.121,9,0.1176
0411,2.3405,1,0.0788
0411,2.3405,2,0.1498
0411,2.3405,3,0.1772
0411,2.3405,4,0.2217
0411,2.3405,5,0.1081
0411,2.3405,6,0.1296
0411,2.3405,7,0.2897
0411,2.3405,8,0.1511
0411,2.3405,9,0.2286
0412,2.2828,1,0.155
0412,2.2828,2,0.1781
0412,2.2828,3,0.1363
0412,2.2828,4,0.1499
0412,2.2828,5,0.2137
0412,2.2828,6,0.1628
0412,2.2828,7,0.1592
0412,2.2828,8,0.1731
0412,2.2828,9,0.1225
0412,2.2828,10,0.1307
0413,2.3903,1,0.1668
0413,2.3903,2,0.0913
0413,2.3903,3,0.1506
0413,2.3903,4,0.2899
0413,2.3903,5,0.1127
0413,2.3903,6,0.1368
0413,2.3903,7,0.1442
0413,2.3903,8,0.1267
0413,2.3903,9,0.0529
0413,2.3903,10,0.0344
0413,2.3903,11,0.1701
0414,2.2115,1,0.1331
0414,2.2115,2,0.2598
0414,2.2115,3,0.1434
0414,2.2115,4,0.1253
0414,2.2115,5,0.1351
0414,2.2115,6,0.0878
0414,2.2115,7,0.1365
0414,2.2115,8,0.0664
0414,2.2115,9,0.0996
0414,2.2115,10,0.1299
0415,2.1601,1,0.0833
0415,2.1601,2,0.0986
0415,2.1601,3,0.1671
0415,2.1601,4,0.118
0415,2.1601,5,0.1435
0415,2.1601,6,0.1455
0415,2.1601,7,0.1623
0415,2.1601,8,0.2214
0415,2.1601,9,0.0859
0416,1.9711,1,0.0884
0416,1.9711,2,0.1248
0416,1.9711,3,0.078
0416,1.9711,4,0.2957
0416,1.9711,5,0.1506
0416,1.9711,6,0.1233
0416,1.9711,7,0.1727
0416,1.9711,8,0.0883
0417,2.1593,1,0.1347
0417,2.1593,2,0.2021
0417,2.1593,3,0.1964
0417,2.1593,4,0.1618
0417,2.1593,5,0.1519
0417,2.1593,6,0.2466
0417,2.1593,7,0.1253
0417,2.1593,8,0.2508
0417,2.1593,9,0.1087
0418,2.0514,1,0.1599
0418,2.0514,2,0.1293
0418,2.0514,3,0.1284
0418,2.0514,4,0.0476
0418,2.0514,5,0.2074
0418,2.0514,6,0.156
0418,2.0514,7,0.2423
0418,2.0514,8,0.0556
0418,2.0514,9,0.158
0419,1.8374,1,0.0601
0419,1.8374,2,0.1395
0419,1.8374,3,0.0713
0419,1.8374,4,0.1005
0419,1.8374,5,0.1102
0419,1.8374,6,0.1031
0419,1.8374,7,0.1555
0419,1.8374,8,0.1354
0419,1.8374,9,0.1163
0419,1.8374,10,0.1527
0419,1.8374,11,0.0724
0419,1.8374,12,0.0771
0420,2.0825,1,0.1404
0420,2.0825,2,0.1371
0420,2.0825,3,0.228
0420,2.0825,4,0.1255
0420,2.0825,5,0.2194
0420,2.0825,6,0.147
0420,2.0825,7,0.0965
0420,2.0825,8,0.1356
0421,2.2362,1,0.1283
0421,2.2362,2,0.1397
0421,2.2362,3,0.1682
0421,2.2362,4,0.1371
0421,2.2362,5,0.2294
0421,2.2362,6,0.1507
0421,2.2362,7,0.1732
0421,2.2362,8,0.157
0421,2.2362,9,0.1719
0422,1.997,1,0.0529
0422,1.997,2,0.0901
0422,1.997,3,0.1131
0422,1.997,4,0.2548
0422,1.997,5,0.1692
0422,1.997,6,0.1988
0422,1.997,7,0.1912
0422,1.997,8,0.1332
0422,1.997,9,0.1312
0423,2.4195,1,0.0562
0423,2.4195,2,0.2665
0423,2.4195,3,0.067
0423,2.4195,4,0.1953
0423,2.4195,5,0.0645
0423,2.4195,6,0.1803
0423,2.4195,7,0.1327
0423,2.4195,8,0.1565
0423,2.4195,9,0.1445
0423,2.4195,10,0.0999
0423,2.4195,11,0.1031
0424,2.8218,1,0.1812
0424,2.8218,2,0.0871
0424,2.8218,3,0.1814
0424,2.8218,4,0.3193
0424,2.8218,5,0.1965
0424,2.8218,6,0.3148
0424,2.8218,7,0.1272
0424,2.8218,8,0.1604
0424,2.8218,9,0.0794
0424,2.8218,10,0.121
0425,2.0297,1,0.1256
0425,2.0297,2,0.1295
0425,2.0297,3,0.1428
0425,2.0297,4,0.1647
0425,2.0297,5,0.08
0425,2.0297,6,0.1546
0425,2.0297,7,0.0723
0425,2.0297,8,0.1659
0425,2.0297,9,0.1296
0425,2.0297,10,0.1086
0426,2.1985,1,0.0988
0426,2.1985,2,0.1066
0426,2.1985,3,0.1108
0426,2.1985,4,0.1421
0426,2.1985,5,0.1331
0426,2.1985,6,0.1643
0426,2.1985,7,0.137
0426,2.1985,8,0.1199
0426,2.1985,9,0.2267
0426,2.1985,10,0.1193
0426,2.1985,11,0.1714
0427,2.1315,1,0.1093
0427,2.1315,2,0.1312
0427,2.1315,3,0.1674
0427,2.1315,4,0.2356
0427,2.1315,5,0.1181
0427,2.1315,6,0.1553
0427,2.1315,7,0.1519
0427,2.1315,8,0.1279
0427,2.1315,9,0.1864
0427,2.1315,10,0.1319
0427,2.1315,11,0.1606
0428,2.1005,1,0.1375
0428,2.1005,2,0.1796
0428,2.1005,3,0.1662
0428,2.1005,4,0.2
0428,2.1005,5,0.1234
0428,2.1005,6,0.1603
0428,2.1005,7,0.1721
0428,2.1005,8,0.1652
0428,2.1005,9,0.132
0428,2.1005,10,0.1223
0429,2.0296,1,0.1292
0429,2.0296,2,0.2052
0429,2.0296,3,0.0544
0429,2.0296,4,0.1337
0429,2.0296,5,0.126
0429,2.0296,6,0.1773
0429,2.0296,7,0.0897
0429,2.0296,8,0.1493
0429,2.0296,9,0.2589
0429,2.0296,10,0.0999
0430,2.316,1,0.1363
0430,2.316,2,0.2263
0430,2.316,3,0.1252
0430,2.316,4,0.2585
0430,2.316,5,0.1621
0430,2.316,6,0.373
0430,2.316,7,0.0888
0430,2.316,8,0.2091
0431,2.5194,1,0.0981
0431,2.5194,2,0.1332
0431,2.5194,3,0.1341
0431,2.5194,4,0.1225
0431,2.5194,5,0.1433
0431,2.5194,6,0.1329
0431,2.5194,7,0.1084
0431,2.5194,8,0.0751
0431,2.5194,9,0.2903
0431,2.5194,10,0.1812
0431,2.5194,11,0.1431
0431,2.5194,12,0.2024
0431,2.5194,13,0.0637
0431,2.5194,14,0.1551
0431,2.5194,15,0.1164
0432,1.5819,1,0.073
0432,1.5819,2,0.0749
0432,1.5819,3,0.1007
0432,1.5819,4,0.1241
0432,1.5819,5,0.0678
0432,1.5819,6,0.1567
0432,1.5819,7,0.0966
0432,1.5819,8,0.1056
0432,1.5819,9,0.0749
0432,1.5819,10,0.1318
0432,1.5819,11,0.0707
0432,1.5819,12,0.1229
0433,2.3838,1,0.1495
0433,2.3838,2,0.1204
0433,2.3838,3,0.1356
0433,2.3838,4,0.1022
0433,2.3838,5,0.1252
0433,2.3838,6,0.1247
0433,2.3838,7,0.1504
0433,2.3838,8,0.2022
0433,2.3838,9,0.1733
0433,2.3838,10,0.2312
0433,2.3838,11,0.105
0433,2.3838,12,0.1179
0433,2.3838,13,0.1444
0433,2.3838,14,0.1017
0434,2.3336,1,0.1255
0434,2.3336,2,0.1249
0434,2.3336,3,0.1143
0434,2.3336,4,0.1357
0434,2.3336,5,0.0907
0434,2.3336,6,0.0954
0434,2.3336,7,0.1379
0434,2.3336,8,0.084
0434,2.3336,9,0.2506
0434,2.3336,10,0.1626
0434,2.3336,11,0.1667
0435,1.8271,1,0.0865
0435,1.8271,2,0.1376
0435,1.8271,3,0.0934
0435,1.8271,4,0.1588
0435,1.8271,5,0.1148
0435,1.8271,6,0.0968
0435,1.8271,7,0.1533
0435,1.8271,8,0.1874
0435,1.8271,9,0.1968
0436,2.091,1,0.0924
0436,2.091,2,0.1122
0436,2.091,3,0.1336
0436,2.091,4,0.147
0436,2.091,5,0.0996
0436,2.091,6,0.1158
0436,2.091,7,0.1525
0436,2.091,8,0.119
0436,2.091,9,0.1272
0436,2.091,10,0.21
0436,2.091,11,0.147
0436,2.091,12,0.0687
0437,1.9706,1,0.1284
0437,1.9706,2,0.1594
0437,1.9706,3,0.112
0437,1.9706,4,0.1874
0437,1.9706,5,0.1967
0437,1.9706,6,0.1405
0437,1.9706,7,0.1929
0437,1.9706,8,0.1153
0437,1.9706,9,0.1356
0438,2.1033,1,0.165
0438,2.1033,2,0.0924
0438,2.1033,3,0.1331
0438,2.1033,4,0.2276
0438,2.1033,5,0.1186
0438,2.1033,6,0.1181
0438,2.1033,7,0.1666
0438,2.1033,8,0.2003
0438,2.1033,9,0.1268
0438,2.1033,10,0.084
0439,2.4634,1,0.0643
0439,2.4634,2,0.2148
0439,2.4634,3,0.1106
0439,2.4634,4,0.3106
0439,2.4634,5,0.1309
0439,2.4634,6,0.1063
0439,2.4634,7,0.1031
0439,2.4634,8,0.0949
0439,2.4634,9,0.1168
0439,2.4634,10,0.1394
0439,2.4634,11,0.1426
0439,2.4634,12,0.1057
0439,2.4634,13,0.1044
0439,2.4634,14,0.1418
0440,2.2341,1,0.1124
0440,2.2341,2,0.1451
0440,2.2341,3,0.0917
0440,2.2341,4,0.1166
0440,2.2341,5,0.152
0440,2.2341,6,0.1387
0440,2.2341,7,0.1232
0440,2.2341,8,0.1269
0440,2.2341,9,0.1748
0440,2.2341,10,0.068
0440,2.2341,11,0.1172
0440,2.2341,12,0.1706
0440,2.2341,13,0.1056
0440,2.2341,14,0.1044
0441,1.9452,1,0.1707
0441,1.9452,2,0.1436
0441,1.9452,3,0.1808
0441,1.9452,4,0.1393
0441,1.9452,5,0.2112
0441,1.9452,6,0.1223
0441,1.9452,7,0.1434
0441,1.9452,8,0.1339
0441,1.9452,9,0.1157
0441,1.9452,10,0.1205
0442,2.0285,1,0.1813
0442,2.0285,2,0.1286
0442,2.0285,3,0.1675
0442,2.0285,4,0.1601
0442,2.0285,5,0.1688
0442,2.0285,6,0.0623
0442,2.0285,7,0.1938
0442,2.0285,8,0.0907
0442,2.0285,9,0.1394
0442,2.0285,10,0.1054
0442,2.0285,11,0.1141
0442,2.0285,12,0.1834
0443,3.187,1,0.2931
0443,3.187,2,0.4044
0443,3.187,3,0.2937
0443,3.187,4,0.3177
0443,3.187,5,0.1484
0443,3.187,6,0.273
0443,3.187,7,0.2007
0443,3.187,8,0.4011
0443,3.187,9,0.0802
0443,3.187,10,0.0443
0443,3.187,11,0.1669
0443,3.187,12,0.0046
0444,3.6046,1,0.1527
0444,3.6046,2,0.2404
0444,3.6046,3,0.103
0444,3.6046,4,0.1396
0444,3.6046,5,0.0988
0444,3.6046,6,0.1392
0444,3.6046,7,0.8406
0445,2.2494,1,0.1439
0445,2.2494,2,0.1805
0445,2.2494,3,0.177
0445,2.2494,4,0.1572
0445,2.2494,5,0.1129
0445,2.2494,6,0.1584
0445,2.2494,7,0.1918
0445,2.2494,8,0.1121
0445,2.2494,9,0.2051
0445,2.2494,10,0.0525
0445,2.2494,11,0.295
0446,3.2132,1,0.2335
0446,3.2132,2,0.0711
0446,3.2132,3,0.1183
0446,3.2132,4,0.103
0446,3.2132,5,0.1074
0446,3.2132,6,0.0729
0446,3.2132,7,0.6583
0446,3.2132,8,0.7988
0446,3.2132,9,0.1636
0446,3.2132,10,0.0828
0447,2.5274,1,0.076
0447,2.5274,2,0.1224
0447,2.5274,3,0.1666
0447,2.5274,4,0.1105
0447,2.5274,5,0.079
0447,2.5274,6,0.0885
0447,2.5274,7,0.1488
0447,2.5274,8,0.0986
0447,2.5274,9,0.2004
0447,2.5274,10,0.1175
0447,2.5274,11,0.1792
0447,2.5274,12,0.1727
0447,2.5274,13,0.1653
0447,2.5274,14,0.098
0447,2.5274,15,0.1662
0448,2.0989,1,0.0199
0448,2.0989,2,0.1135
0448,2.0989,3,0.1363
0448,2.0989,4,0.1267
0448,2.0989,5,0.1433
0448,2.0989,6,0.1966
0448,2.0989,7,0.1141
0448,2.0989,8,0.1592
0448,2.0989,9,0.1072
0448,2.0989,10,0.1317
0448,2.0989,11,0.0877
0449,2.5661,1,0.0594
0449,2.5661,2,0.1563
0449,2.5661,3,0.1125
0449,2.5661,4,0.2393
0449,2.5661,5,0.1296
0449,2.5661,6,0.3875
0449,2.5661,7,0.0943
0449,2.5661,8,0.3671
0449,2.5661,9,0.0429
0449,2.5661,10,0.1783
0449,2.5661,11,0.0676
0449,2.5661,12,0.146
0449,2.5661,13,0.0872
0450,1.9331,1,0.1456
0450,1.9331,2,0.1269
0450,1.9331,3,0.0949
0450,1.9331,4,0.1244
0450,1.9331,5,0.1083
0450,1.9331,6,0.1144
0450,1.9331,7,0.1184
0450,1.9331,8,0.1161
0450,1.9331,9,0.1656
0450,1.9331,10,0.1474
0451,3.1952,1,0.083
0451,3.1952,2,0.2224
0451,3.1952,3,0.2178
0451,3.1952,4,0.1234
0451,3.1952,5,0.1605
0451,3.1952,6,0.1213
0451,3.1952,7,0.1923
0451,3.1952,8,0.2482
0451,3.1952,9,0.1411
0451,3.1952,10,0.3491
0451,3.1952,11,0.1476
0451,3.1952,12,0.1903
0451,3.1952,13,0.1771
0451,3.1952,14,0.1671
0452,2.1755,1,0.0942
0452,2.1755,2,0.116
0452,2.1755,3,0.1229
0452,2.1755,4,0.1254
0452,2.1755,5,0.1441
0452,2.1755,6,0.1949
0452,2.1755,7,0.1315
0452,2.1755,8,0.311
0452,2.1755,9,0.0384
0453,2.0405,1,0.0854
0453,2.0405,2,0.1256
0453,2.0405,3,0.1747
0453,2.0405,4,0.1939
0453,2.0405,5,0.1087
0453,2.0405,6,0.1182
0453,2.0405,7,0.176
0453,2.0405,8,0.0379
0453,2.0405,9,0.1721
0454,1.8311,1,0.1255
0454,1.8311,2,0.1224
0454,1.8311,3,0.1573
0454,1.8311,4,0.0994
0454,1.8311,5,0.2108
0454,1.8311,6,0.1196
0454,1.8311,7,0.1595
0454,1.8311,8,0.2011
0455,1.8859,1,0.0726
0455,1.8859,2,0.2027
0455,1.8859,3,0.1936
0455,1.8859,4,0.1879
0455,1.8859,5,0.1502
0455,1.8859,6,0.186
0455,1.8859,7,0.2071
0456,2.9937,1,0.1337
0456,2.9937,2,0.1464
0456,2.9937,3,0.1806
0456,2.9937,4,0.1368
0456,2.9937,5,0.2395
0456,2.9937,6,0.2361
0456,2.9937,7,0.1016
0456,2.9937,8,0.2371
0456,2.9937,9,0.3007
0456,2.9937,10,0.1628
0456,2.9937,11,0.2994
0456,2.9937,12,0.1339
0456,2.9937,13,0.1208
0457,2.3495,1,0.1064
0457,2.3495,2,0.1518
0457,2.3495,3,0.0864
0457,2.3495,4,0.1812
0457,2.3495,5,0.1466
0457,2.3495,6,0.2694
0457,2.3495,7,0.0996
0457,2.3495,8,0.1636
0457,2.3495,9,0.3446
0458,2.4104,1,0.3758
0458,2.4104,2,0.1475
0458,2.4104,3,0.2089
0458,2.4104,4,0.2043
0458,2.4104,5,0.1759
0458,2.4104,6,0.1196
0458,2.4104,7,0.1329
0458,2.4104,8,0.1224
0458,2.4104,9,0.135
0458,2.4104,10,0.1229
0458,2.4104,11,0.1355
0459,2.2727,1,0.2718
0459,2.2727,2,0.0624
0459,2.2727,3,0.3007
0459,2.2727,4,0.1213
0459,2.2727,5,0.2881
0459,2.2727,6,0.1056
0459,2.2727,7,0.1052
0459,2.2727,8,0.1166
0459,2.2727,9,0.1229
0459,2.2727,10,0.1244
0459,2.2727,11,0.1183
0460,2.5736,1,0.141
0460,2.5736,2,0.1207
0460,2.5736,3,0.1744
0460,2.5736,4,0.147
0460,2.5736,5,0.2979
0460,2.5736,6,0.1697
0460,2.5736,7,0.1708
0460,2.5736,8,0.1433
0460,2.5736,9,0.2598
0460,2.5736,10,0.0905
0461,2.1607,1,0.0872
0461,2.1607,2,0.1365
0461,2.1607,3,0.1009
0461,2.1607,4,0.1492
0461,2.1607,5,0.1717
0461,2.1607,6,0.2294
0461,2.1607,7,0.1034
0461,2.1607,8,0.2304
0461,2.1607,9,0.1213
0461,2.1607,10,0.1991
0461,2.1607,11,0.0118
0461,2.1607,12,0.1167
0462,2.0041,1,0.1453
0462,2.0041,2,0.1367
0462,2.0041,3,0.1605
0462,2.0041,4,0.1791
0462,2.0041,5,0.1045
0462,2.0041,6,0.1987
0462,2.0041,7,0.1382
0462,2.0041,8,0.1536
0462,2.0041,9,0.1289
0462,2.0041,10,0.0338
0462,2.0041,11,0.1123
0463,1.6535,1,0.122
0463,1.6535,2,0.1828
0463,1.6535,3,0.0868
0463,1.6535,4,0.2021
0463,1.6535,5,0.2149
0463,1.6535,6,0.1216
0463,1.6535,7,0.0757
0463,1.6535,8,0.0728
0463,1.6535,9,0.0426
0464,2.0909,1,0.1362
0464,2.0909,2,0.1598
0464,2.0909,3,0.1506
0464,2.0909,4,0.0846
0464,2.0909,5,0.1817
0464,2.0909,6,0.1885
0464,2.0909,7,0.1227
0464,2.0909,8,0.1965
0464,2.0909,9,0.113
0464,2.0909,10,0.3849
0465,1.9762,1,0.1144
0465,1.9762,2,0.1121
0465,1.9762,3,0.1235
0465,1.9762,4,0.1842
0465,1.9762,5,0.1058
0465,1.9762,6,0.1969
0465,1.9762,7,0.1651
0465,1.9762,8,0.1887
0465,1.9762,9,0.0294
0466,1.0549,1,0.057
0466,1.0549,2,0.1195
0466,1.0549,3,0.1008
0466,1.0549,4,0.2276
0466,1.0549,5,0.1244
0466,1.0549,6,0.1124
0466,1.0549,7,0.0949
0466,1.0549,8,0.0954
0466,1.0549,9,0.0811
0466,1.0549,10,0.0
0467,2.5962,1,0.2214
0467,2.5962,2,0.153
0467,2.5962,3,0.2315
0467,2.5962,4,0.1457
0467,2.5962,5,0.1796
0467,2.5962,6,0.1337
0467,2.5962,7,0.1937
0467,2.5962,8,0.1241
0467,2.5962,9,0.1621
0467,2.5962,10,0.1505
0467,2.5962,11,0.147
0468,2.6121,1,0.2003
0468,2.6121,2,0.2097
0468,2.6121,3,0.2034
0468,2.6121,4,0.2307
0468,2.6121,5,0.1788
0468,2.6121,6,0.1687
0468,2.6121,7,0.1744
0468,2.6121,8,0.1594
0468,2.6121,9,0.1632
0469,2.471,1,0.2222
0469,2.471,2,0.2534
0469,2.471,3,0.1199
0469,2.471,4,0.1777
0469,2.471,5,0.1858
0469,2.471,6,0.1774
0469,2.471,7,0.2597
0469,2.471,8,0.0553
0469,2.471,9,0.3226
0470,1.9474,1,0.0925
0470,1.9474,2,0.1425
0470,1.9474,3,0.1256
0470,1.9474,4,0.174
0470,1.9474,5,0.2434
0470,1.9474,6,0.1484
0470,1.9474,7,0.2426
0470,1.9474,8,0.1551
0471,2.8336,1,0.1205
0471,2.8336,2,0.1328
0471,2.8336,3,0.1495
0471,2.8336,4,0.1544
0471,2.8336,5,0.1316
0471,2.8336,6,0.3578
0471,2.8336,7,0.1673
0471,2.8336,8,0.2813
0471,2.8336,9,0.2138
0471,2.8336,10,0.2362
0471,2.8336,11,0.0861
0471,2.8336,12,0.3287
0472,2.836,1,0.1627
0472,2.836,2,0.2037
0472,2.836,3,0.141
0472,2.836,4,0.2046
0472,2.836,5,0.2244
0472,2.836,6,0.2207
0472,2.836,7,0.1641
0472,2.836,8,0.167
0472,2.836,9,0.2811
0472,2.836,10,0.1264
0473,2.4244,1,0.1135
0473,2.4244,2,0.1563
0473,2.4244,3,0.1258
0473,2.4244,4,0.1497
0473,2.4244,5,0.1833
0473,2.4244,6,0.1552
0473,2.4244,7,0.1538
0473,2.4244,8,0.1764
0473,2.4244,9,0.1345
0473,2.4244,10,0.0908
0473,2.4244,11,0.1438
0473,2.4244,12,0.134
0474,2.2039,1,0.1004
0474,2.2039,2,0.0637
0474,2.2039,3,0.1261
0474,2.2039,4,0.1628
0474,2.2039,5,0.1475
0474,2.2039,6,0.1816
0474,2.2039,7,0.1261
0474,2.2039,8,0.2249
0474,2.2039,9,0.2412
0474,2.2039,10,0.148
0475,3.7024,1,0.1484
0475,3.7024,2,0.1787
0475,3.7024,3,0.1048
0475,3.7024,4,0.1604
0475,3.7024,5,0.1885
0475,3.7024,6,0.1976
0475,3.7024,7,0.5759
0475,3.7024,8,0.2126
0475,3.7024,9,0.0907
0475,3.7024,10,0.2967
0475,3.7024,11,0.5063
0475,3.7024,12,0.4242
0476,2.054,1,0.1474
0476,2.054,2,0.1245
0476,2.054,3,0.1569
0476,2.054,4,0.1403
0476,2.054,5,0.0975
0476,2.054,6,0.215
0476,2.054,7,0.1541
0476,2.054,8,0.1537
0476,2.054,9,0.0811
0476,2.054,10,0.1738
0477,1.9362,1,0.1613
0477,1.9362,2,0.1293
0477,1.9362,3,0.0904
0477,1.9362,4,0.2126
0477,1.9362,5,0.135
0477,1.9362,6,0.1269
0477,1.9362,7,0.1053
0477,1.9362,8,0.0924
0477,1.9362,9,0.0953
0478,2.8135,1,0.1257
0478,2.8135,2,0.2819
0478,2.8135,3,0.146
0478,2.8135,4,0.4475
0478,2.8135,5,0.1355
0478,2.8135,6,0.3946
0478,2.8135,7,0.1457
0478,2.8135,8,0.2854
0478,2.8135,9,0.0531
0478,2.8135,10,0.2143
0479,2.5108,1,0.1612
0479,2.5108,2,0.2475
0479,2.5108,3,0.2469
0479,2.5108,4,0.0815
0479,2.5108,5,0.2193
0479,2.5108,6,0.2254
0479,2.5108,7,0.3133
0479,2.5108,8,0.1841
0480,3.1639,1,0.155
0480,3.1639,2,0.2293
0480,3.1639,3,0.2163
0480,3.1639,4,0.3777
0480,3.1639,5,0.216
0480,3.1639,6,0.3141
0480,3.1639,7,0.2183
0480,3.1639,8,0.3342
0480,3.1639,9,0.259
0480,3.1639,10,0.3286
0481,2.2056,1,0.2971
0481,2.2056,2,0.1661
0481,2.2056,3,0.127
0481,2.2056,4,0.1621
0481,2.2056,5,0.0908
0481,2.2056,6,0.2333
0481,2.2056,7,0.0984
0481,2.2056,8,0.181
0481,2.2056,9,0.0292
0481,2.2056,10,0.224
0482,2.4369,1,0.1839
0482,2.4369,2,0.1176
0482,2.4369,3,0.2631
0482,2.4369,4,0.1486
0482,2.4369,5,0.0815
0482,2.4369,6,0.1082
0482,2.4369,7,0.1961
0482,2.4369,8,0.1515
0482,2.4369,9,0.111
0482,2.4369,10,0.1626
0482,2.4369,11,0.0789
0482,2.4369,12,0.0892
0483,2.9461,1,0.206
0483,2.9461,2,0.1639
0483,2.9461,3,0.1785
0483,2.9461,4,0.1658
0483,2.9461,5,0.3716
0483,2.9461,6,0.233
0483,2.9461,7,0.4375
0483,2.9461,8,0.1088
0483,2.9461,9,0.1355
0483,2.9461,10,0.2208
0483,2.9461,11,0.1019
0484,2.3879,1,0.383
0484,2.3879,2,0.1175
0484,2.3879,3,0.2136
0484,2.3879,4,0.2149
0484,2.3879,5,0.1873
0484,2.3879,6,0.1598
0484,2.3879,7,0.1498
0484,2.3879,8,0.2018
0484,2.3879,9,0.2295
0484,2.3879,10,0.1681
0485,2.7342,1,0.0944
0485,2.7342,2,0.4146
0485,2.7342,3,0.158
0485,2.7342,4,0.3182
0485,2.7342,5,0.1722
0485,2.7342,6,0.2935
0485,2.7342,7,0.1797
0485,2.7342,8,0.1162
0485,2.7342,9,0.1123
0485,2.7342,10,0.1168
0485,2.7342,11,0.1174
0486,2.3006,1,0.156
0486,2.3006,2,0.1304
0486,2.3006,3,0.1889
0486,2.3006,4,0.1264
0486,2.3006,5,0.1341
0486,2.3006,6,0.1246
0486,2.3006,7,0.1873
0486,2.3006,8,0.1297
0486,2.3006,9,0.1525
0486,2.3006,10,0.1034
0486,2.3006,11,0.1305
0486,2.3006,12,0.1146
0487,2.2798,1,0.1257
0487,2.2798,2,0.2315
0487,2.2798,3,0.1952
0487,2.2798,4,0.1782
0487,2.2798,5,0.1401
0487,2.2798,6,0.1829
0487,2.2798,7,0.1424
0487,2.2798,8,0.113
0487,2.2798,9,0.1552
0487,2.2798,10,0.158
0488,2.1191,1,0.0974
0488,2.1191,2,0.2296
0488,2.1191,3,0.1643
0488,2.1191,4,0.1971
0488,2.1191,5,0.1402
0488,2.1191,6,0.2174
0488,2.1191,7,0.2189
0488,2.1191,8,0.2274
0489,2.9662,1,0.1734
0489,2.9662,2,0.1554
0489,2.9662,3,0.1643
0489,2.9662,4,0.1361
0489,2.9662,5,0.2084
0489,2.9662,6,0.1111
0489,2.9662,7,0.1859
0489,2.9662,8,0.1673
0489,2.9662,9,0.1725
0489,2.9662,10,0.2364
0489,2.9662,11,0.1218
0490,2.5104,1,0.1844
0490,2.5104,2,0.2351
0490,2.5104,3,0.2382
0490,2.5104,4,0.1762
0490,2.5104,5,0.1471
0490,2.5104,6,0.1842
0490,2.5104,7,0.1904
0490,2.5104,8,0.1652
0490,2.5104,9,0.1096
0491,2.5699,1,0.2994
0491,2.5699,2,0.1163
0491,2.5699,3,0.1276
0491,2.5699,4,0.3533
0491,2.5699,5,0.1373
0491,2.5699,6,0.1202
0491,2.5699,7,0.1954
0491,2.5699,8,0.1647
0491,2.5699,9,0.1367
0491,2.5699,10,0.1359
0491,2.5699,11,0.1344
0491,2.5699,12,0.1427
0492,3.7524,1,0.1369
0492,3.7524,2,0.5851
0492,3.7524,3,0.3087
0492,3.7524,4,0.158
0492,3.7524,5,0.3283
0492,3.7524,6,0.1241
0492,3.7524,7,0.0956
0492,3.7524,8,0.1563
0492,3.7524,9,0.1453
0492,3.7524,10,0.2444
0492,3.7524,11,0.3502
0492,3.7524,12,0.2605
0493,2.1523,1,0.1526
0493,2.1523,2,0.1175
0493,2.1523,3,0.1425
0493,2.1523,4,0.2044
0493,2.1523,5,0.1814
0493,2.1523,6,0.0739
0493,2.1523,7,0.1551
0493,2.1523,8,0.1738
0493,2.1523,9,0.1706
0493,2.1523,10,0.093
0493,2.1523,11,0.3161
0494,2.2947,1,0.1153
